flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp,dep_date_time,arr_date_time,duracion_vuelo
RYR9241, BOEING 737-800 WINGLETS,2018-04-14,11:35,GIRONA - COSTA BRAVA,GRO,1,El vuelo ha despegado a las 11:44,10,16,Lluvia,,9,,-,PISA / GALILEO GALILEI,PSA,-,-,,,-,-,,2018-04-14 13:33:36,2018-04-14 11:35:00,,
ENT512, BOEING 737-800 WINGLETS,2018-04-14,11:10,VALENCIA,VLC,1,El vuelo ha despegado a las 11:35,10,18,Nubosidad variable,,,,-,NAPOLES,NAP,-,-,,,-,-,,2018-04-14 13:33:36,2018-04-14 11:10:00,,
BAW2713, AIRBUS A319,2018-04-14,11:35,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 11:48,11,21,Despejado,,,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-14 13:33:36,2018-04-14 11:35:00,,
BAW2631, AIRBUS A320,2018-04-14,10:55,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:42,10,22,Nubosidad variable,,,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-14 13:33:36,2018-04-14 10:55:00,,
SAS1804, 32A,2018-04-14,11:40,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 11:51,11,21,Despejado,,,,-,ESTOCOLMO /ARLANDA,ARN,-,-,,,-,-,,2018-04-14 13:33:36,2018-04-14 11:40:00,,
RYR9254, BOEING 737-800 WINGLETS,2018-04-14,11:30,IBIZA,IBZ,1,El vuelo ha despegado a las 11:51,12,16,Llovizna ,,12,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 13:33:35,2018-04-14 11:30:00,,
TUI2873, BOEING 737-700 WINGLETS,2018-04-14,10:50,FUERTEVENTURA,FUE,1,El vuelo ha despegado a las 10:50,16,22,Nubes altas,,19,,-,BERLIN /TEGEL,TXL,-,-,,,-,-,,2018-04-14 13:33:35,2018-04-14 10:50:00,,
TAP1133, ATR-42/72,2018-04-14,11:20,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 11:32,11,21,Despejado,,,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-14 13:33:35,2018-04-14 11:20:00,,
RYR8322, BOEING 737-800 WINGLETS,2018-04-14,11:10,VALENCIA,VLC,1,El vuelo ha despegado a las 11:45,10,18,Nubosidad variable,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 13:33:35,2018-04-14 11:10:00,,
TUI2197, BOEING 737-800 WINGLETS,2018-04-14,11:00,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 10:59,17,22,Despejado,,27,,-,MUNICH,MUC,-,-,,,-,-,,2018-04-14 13:33:35,2018-04-14 11:00:00,,
IBE8483, BOMBARDIER CRJ-1000,2018-04-14,09:25,MENORCA,MAH,1,El vuelo ha despegado a las 12:01,12,14,Lluvia moderada,,,,-,PALMA DE MALLORCA,PMI,-,-,,,-,-,,2018-04-14 13:33:35,2018-04-14 09:25:00,,
DLH1825, 32A,2018-04-14,11:30,BILBAO,BIO,O,El vuelo ha despegado a las 11:29,10,19,Nubosidad variable,,4,,-,MUNICH,MUC,-,-,,,-,-,,2018-04-14 13:33:34,2018-04-14 11:30:00,,
RYR1115, BOEING 737-800 WINGLETS,2018-04-14,11:10,REUS,REU,1,El vuelo ha despegado a las 11:33,9,20,Lluvia,,10,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-14 13:33:33,2018-04-14 11:10:00,,
EZY2226, AIRBUS A319,2018-04-14,11:25,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:29,10,22,Nubosidad variable,,,,-,LONDRES /LUTON,LTN,-,-,,,-,-,,2018-04-14 12:32:52,2018-04-14 11:25:00,,
EXS880, BOEING 737-800 WINGLETS,2018-04-14,11:20,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:17,10,22,Nubosidad variable,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-14 12:32:51,2018-04-14 11:20:00,,
TOM2621, BOEING 737-800 WINGLETS,2018-04-14,11:15,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:17,10,22,Nubosidad variable,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-14 12:32:49,2018-04-14 11:15:00,,
EXS642, BOEING 737-300 WINGLETS,2018-04-14,11:10,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:23,10,22,Nubosidad variable,,,,-,EAST MIDLANDS,EMA,-,-,,,-,-,,2018-04-14 12:32:47,2018-04-14 11:10:00,,
RYR6032, BOEING 737-800 WINGLETS,2018-04-14,11:05,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:25,11,15,Lluvia moderada,,,,-,EAST MIDLANDS,EMA,-,-,,,-,-,,2018-04-14 12:32:47,2018-04-14 11:05:00,,
RYR1002, BOEING 737-800 WINGLETS,2018-04-14,11:05,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:15,10,22,Nubosidad variable,,,,-,VARSOVIA/MODLIN,WMI,-,-,,,-,-,,2018-04-14 12:32:45,2018-04-14 11:05:00,,
VLG1232, AIRBUS A320,2018-04-14,11:05,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:12,11,15,Lluvia moderada,,,,-,MARSELLA,MRS,-,-,,,-,-,,2018-04-14 12:32:45,2018-04-14 11:05:00,,
RYR4469, BOEING 737-800 WINGLETS,2018-04-14,11:10,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 11:19,11,21,Despejado,,,,-,EAST MIDLANDS,EMA,-,-,,,-,-,,2018-04-14 12:32:44,2018-04-14 11:10:00,,
SAS4650, BOEING 737-800,2018-04-14,11:00,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:17,10,22,Nubosidad variable,,,,-,BODO,BOO,-,-,,,-,-,,2018-04-14 12:32:44,2018-04-14 11:00:00,,
NAX4222, BOEING 737-800 WINGLETS,2018-04-14,11:10,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 11:05,11,21,Despejado,,,,-,ESTOCOLMO /ARLANDA,ARN,-,-,,,-,-,,2018-04-14 12:32:43,2018-04-14 11:10:00,,
RYR7207, BOEING 737-800 WINGLETS,2018-04-14,10:50,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:10,11,15,Lluvia moderada,,,,-,COLONIA/BONN,CGN,-,-,,,-,-,,2018-04-14 12:32:43,2018-04-14 10:50:00,,
EZY1918, AIRBUS A320,2018-04-14,11:00,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 10:54,10,22,Nubosidad variable,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-14 12:32:43,2018-04-14 11:00:00,,
EIN883, AIRBUS A320,2018-04-14,11:10,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 11:12,11,21,Despejado,,,,-,CORK,ORK,-,-,,,-,-,,2018-04-14 12:32:42,2018-04-14 11:10:00,,
ENT580, BOEING 737-800,2018-04-14,11:00,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:01,10,22,Nubosidad variable,,,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-14 12:32:42,2018-04-14 11:00:00,,
TCX1367, 32B,2018-04-14,10:50,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 10:55,11,15,Lluvia moderada,,,,-,NEWCASTLE,NCL,-,-,,,-,-,,2018-04-14 12:32:42,2018-04-14 10:50:00,,
TCX1009, AIRBUS A321,2018-04-14,10:50,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:05,11,15,Lluvia moderada,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-14 12:32:41,2018-04-14 10:50:00,,
NAX1765, BOEING 737-800 WINGLETS,2018-04-14,11:05,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 10:58,11,21,Despejado,,,,-,STAVANGER,SVG,-,-,,,-,-,,2018-04-14 12:32:41,2018-04-14 11:05:00,,
AEA1153, EMBRAER ERJ-195,2018-04-14,10:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,El vuelo ha despegado a las 10:37,5,17,Nubosidad variable,,,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-14 12:32:41,2018-04-14 10:40:00,,
PRI2872, BOEING 737-800 WINGLETS,2018-04-14,11:05,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 10:57,11,21,Despejado,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 12:32:40,2018-04-14 11:05:00,,
RYR4110, BOEING 737-800 WINGLETS,2018-04-14,11:05,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 10:59,11,21,Despejado,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-14 12:32:39,2018-04-14 11:05:00,,
EZY2742, 32A,2018-04-14,10:50,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 10:46,11,15,Lluvia moderada,,,,-,MILAN /MALPENSA,MXP,-,-,,,-,-,,2018-04-14 12:32:38,2018-04-14 10:50:00,,
TRA6652, BOEING 737-800 WINGLETS,2018-04-14,11:05,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 11:04,11,21,Despejado,,,,-,EINDHOVEN,EIN,-,-,,,-,-,,2018-04-14 12:32:38,2018-04-14 11:05:00,,
RYR8383, BOEING 737-800 WINGLETS,2018-04-14,10:50,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:02,10,22,Nubosidad variable,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 12:32:38,2018-04-14 10:50:00,,
SAS1806, 32A,2018-04-14,10:40,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 10:51,11,15,Lluvia moderada,,,,-,ESTOCOLMO /ARLANDA,ARN,-,-,,,-,-,,2018-04-14 12:32:37,2018-04-14 10:40:00,,
TOM6645, BOEING 737-800 WINGLETS,2018-04-14,10:50,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 10:46,10,22,Nubosidad variable,,,,-,CARDIFF,CWL,-,-,,,-,-,,2018-04-14 12:32:37,2018-04-14 10:50:00,,
RYR7257, BOEING 737-800 WINGLETS,2018-04-14,10:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 10:55,5,17,Nubosidad variable,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-14 12:32:37,2018-04-14 10:35:00,,
DK1247, AIRBUS A321,2018-04-14,10:45,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:04,11,15,Lluvia moderada,,,,-,BILLUND,BLL,-,-,,,-,-,,2018-04-14 12:32:37,2018-04-14 10:45:00,,
EZY6862, 32A,2018-04-14,10:55,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 10:51,11,21,Despejado,,,,-,GLASGOW,GLA,-,-,,,-,-,,2018-04-14 12:32:36,2018-04-14 10:55:00,,
RYR5991, BOEING 737-800 WINGLETS,2018-04-14,10:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 10:41,5,17,Nubosidad variable,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 12:32:36,2018-04-14 10:35:00,,
EIN593, AIRBUS A320,2018-04-14,10:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 10:33,5,17,Nubosidad variable,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-14 12:32:35,2018-04-14 10:35:00,,
EZY8572, AIRBUS A319,2018-04-14,10:50,BARCELONA-EL PRAT,BCN,T2 C,El vuelo ha despegado a las 11:13,13,17,Lluvia,,,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-14 12:32:35,2018-04-14 10:50:00,,
NAX1753, BOEING 737-800 WINGLETS,2018-04-14,10:50,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 10:45,11,21,Despejado,,,,-,BERGEN/FLESLAND,BGO,-,-,,,-,-,,2018-04-14 12:32:35,2018-04-14 10:50:00,,
EZY1924, AIRBUS A319,2018-04-14,10:40,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 10:47,11,21,Despejado,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-14 12:32:34,2018-04-14 10:40:00,,
EZY4416, 32A,2018-04-14,10:50,BARCELONA-EL PRAT,BCN,T2 C,El vuelo ha despegado a las 10:57,13,17,Lluvia,,,,-,LYON,LYS,-,-,,,-,-,,2018-04-14 12:32:34,2018-04-14 10:50:00,,
TRA6456, BOEING 737-800 WINGLETS,2018-04-14,10:25,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 10:22,17,21,Nubes altas,,,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-14 12:32:34,2018-04-14 10:25:00,,
SAS584, 32A,2018-04-14,10:40,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 10:44,11,21,Despejado,,,,-,COPENHAGUE,CPH,-,-,,,-,-,,2018-04-14 12:32:33,2018-04-14 10:40:00,,
OLY603, AIRBUS A319,2018-04-14,10:10,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 10:29,17,21,Nubes altas,,,,-,ZURICH,ZRH,-,-,,,-,-,,2018-04-14 12:32:33,2018-04-14 10:10:00,,
TOM4631, BOEING 737-800 WINGLETS,2018-04-14,10:45,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 10:59,10,22,Nubosidad variable,,,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-14 12:32:33,2018-04-14 10:45:00,,
TRA6116, BOEING 737-700 WINGLETS,2018-04-14,10:40,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 10:40,11,21,Despejado,,,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-14 12:32:32,2018-04-14 10:40:00,,
BAW2707, AIRBUS A320,2018-04-14,10:40,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 11:07,13,17,Lluvia,,,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-14 12:32:32,2018-04-14 10:40:00,,
TRA6626, BOEING 737-800 WINGLETS,2018-04-14,10:45,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 10:59,10,22,Nubosidad variable,,,,-,EINDHOVEN,EIN,-,-,,,-,-,,2018-04-14 12:32:32,2018-04-14 10:45:00,,
TCX1353, AIRBUS A321,2018-04-14,10:35,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 11:01,11,15,Lluvia moderada,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 12:32:32,2018-04-14 10:35:00,,
VLG2915, 32A,2018-04-14,10:30,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 10:32,13,17,Lluvia,,,,-,BURDEOS,BOD,-,-,,,-,-,,2018-04-14 12:32:31,2018-04-14 10:30:00,,
EZY2202, 32A,2018-04-14,10:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 10:34,5,17,Nubosidad variable,,,,-,LONDRES /LUTON,LTN,-,-,,,-,-,,2018-04-14 12:32:31,2018-04-14 10:35:00,,
VLG8319, AIRBUS A320,2018-04-14,10:30,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 10:30,13,17,Lluvia,,,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-14 12:32:30,2018-04-14 10:30:00,,
JAF6114, 7M8,2018-04-14,10:35,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 10:21,17,22,Despejado,,1,,-,BRUSELAS,BRU,-,-,,,-,-,,2018-04-14 12:32:29,2018-04-14 10:35:00,,
TOM1675, BOEING 737-800 WINGLETS,2018-04-14,10:35,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 10:31,11,15,Lluvia moderada,,,,-,EDIMBURGO,EDI,-,-,,,-,-,,2018-04-14 12:32:29,2018-04-14 10:35:00,,
FIN1672, 32B,2018-04-14,10:35,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 10:37,11,21,Despejado,,,,-,HELSINKI,HEL,-,-,,,-,-,,2018-04-14 12:32:28,2018-04-14 10:35:00,,
TOM7655, BOEING 737-800 WINGLETS,2018-04-14,10:45,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 10:51,10,22,Nubosidad variable,,,,-,EAST MIDLANDS,EMA,-,-,,,-,-,,2018-04-14 12:32:28,2018-04-14 10:45:00,,
DLH1125, AIRBUS A321,2018-04-14,10:30,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 11:01,13,17,Lluvia,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-14 12:32:28,2018-04-14 10:30:00,,
ANE8106, ATR-42/72,2018-04-14,10:35,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 10:39,11,15,Lluvia moderada,,,,-,IBIZA,IBZ,-,-,,,-,-,,2018-04-14 12:32:28,2018-04-14 10:35:00,,
VLG8100, 32B,2018-04-14,10:25,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 10:28,13,17,Lluvia,,,,-,ATENAS,ATH,-,-,,,-,-,,2018-04-14 12:32:28,2018-04-14 10:25:00,,
TVF3103, BOEING 737-800 WINGLETS,2018-04-14,11:10,SEVILLA,SVQ,1,El vuelo ha despegado a las 11:02,6,19,Nubes altas,,3,,-,PARIS /ORLY,ORY,-,-,,,-,-,,2018-04-14 12:32:27,2018-04-14 11:10:00,,
VLG7222, AIRBUS A319,2018-04-14,10:25,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 10:36,13,17,Lluvia,,,,-,CARDIFF,CWL,-,-,,,-,-,,2018-04-14 12:32:27,2018-04-14 10:25:00,,
ANE8804, BOMBARDIER CRJ-1000,2018-04-14,10:30,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:00,10,22,Nubosidad variable,,,,-,GRAN CANARIA,LPA,-,-,,,-,-,,2018-04-14 12:32:26,2018-04-14 10:30:00,,
RYR7041, BOEING 737-800 WINGLETS,2018-04-14,10:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 10:34,5,17,Nubosidad variable,,,,-,CAGLIARI,CAG,-,-,,,-,-,,2018-04-14 12:32:26,2018-04-14 10:35:00,,
EDW215, AIRBUS A320,2018-04-14,10:35,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 10:22,17,22,Despejado,,19,,-,ZURICH,ZRH,-,-,,,-,-,,2018-04-14 12:32:25,2018-04-14 10:35:00,,
IBE3150, AIRBUS A321,2018-04-14,10:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 10:37,5,17,Nubosidad variable,,,,-,ATENAS,ATH,-,-,,,-,-,,2018-04-14 12:32:25,2018-04-14 10:30:00,,
EIN573, AIRBUS A320,2018-04-14,10:25,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 10:32,10,22,Nubosidad variable,,,,-,DUBLIN,DUB,-,-,,,-,-,,2018-04-14 12:32:25,2018-04-14 10:25:00,,
RYR7543, BOEING 737-800 WINGLETS,2018-04-14,10:20,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 11:14,13,17,Lluvia,,,,-,MANCHESTER,MAN,-,-,,,-,-,,2018-04-14 12:32:25,2018-04-14 10:20:00,,
IBK6512, BOEING 737-800 WINGLETS,2018-04-14,10:25,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 10:21,17,22,Despejado,,22,,-,MUNICH,MUC,-,-,,,-,-,,2018-04-14 12:32:24,2018-04-14 10:25:00,,
VLG1374, 32A,2018-04-14,10:20,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 11:10,10,22,Nubosidad variable,,,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-14 12:32:24,2018-04-14 10:20:00,,
RYR3659, BOEING 737-800 WINGLETS,2018-04-14,10:25,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 10:33,11,21,Despejado,,,,-,BREMEN,BRE,-,-,,,-,-,,2018-04-14 12:32:24,2018-04-14 10:25:00,,
BAW8462, EMBRAER 190,2018-04-14,10:45,IBIZA,IBZ,1,El vuelo ha despegado a las 11:10,12,16,Llovizna ,,9,,-,LONDRES /LONDON CITY APT.,LCY,-,-,,,-,-,,2018-04-14 12:32:23,2018-04-14 10:45:00,,
IBK6410, BOEING 737-800 WINGLETS,2018-04-14,10:15,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 10:15,17,22,Despejado,,9,,-,EDIMBURGO,EDI,-,-,,,-,-,,2018-04-14 12:32:23,2018-04-14 10:15:00,,
TOM6601, BOEING 737-800 WINGLETS,2018-04-14,10:25,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 10:38,11,15,Lluvia moderada,,,,-,EXETER,EXT,-,-,,,-,-,,2018-04-14 12:32:23,2018-04-14 10:25:00,,
IBK5962, BOEING 737-800 WINGLETS,2018-04-14,09:45,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 09:54,17,21,Nubes altas,,,,-,MUNICH,MUC,-,-,,,-,-,,2018-04-14 12:32:23,2018-04-14 09:45:00,,
EZY8602, AIRBUS A319,2018-04-14,10:20,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 10:34,11,21,Despejado,,,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-14 12:32:23,2018-04-14 10:20:00,,
DLH1117, AIRBUS A320,2018-04-14,10:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,El vuelo ha despegado a las 10:36,5,17,Nubosidad variable,,,,-,FRANKFURT,FRA,-,-,,,-,-,,2018-04-14 12:32:23,2018-04-14 10:30:00,,
TAP1113, ATR-42/72,2018-04-14,21:10,ASTURIAS,OVD,-,Salida prevista a las 21:10,5,18,Nubosidad variable,,4,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-14 12:32:23,2018-04-14 21:10:00,,
FIN1654, AIRBUS A321,2018-04-14,10:15,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 10:34,13,17,Lluvia,,,,-,HELSINKI,HEL,-,-,,,-,-,,2018-04-14 12:32:22,2018-04-14 10:15:00,,
EZY6052, AIRBUS A319,2018-04-14,10:20,MALAGA-COSTA DEL SOL,AGP,2,El vuelo ha despegado a las 10:34,11,21,Despejado,,,,-,BRISTOL,BRS,-,-,,,-,-,,2018-04-14 12:32:22,2018-04-14 10:20:00,,
TRA6144, BOEING 737-800 WINGLETS,2018-04-14,10:15,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 10:32,10,22,Nubosidad variable,,,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-14 12:32:22,2018-04-14 10:15:00,,
RYR6419, BOEING 737-800 WINGLETS,2018-04-14,10:30,IBIZA,IBZ,1,El vuelo ha despegado a las 10:35,12,16,Llovizna ,,12,,-,DUSSELDORF /WEEZE,NRN,-,-,,,-,-,,2018-04-14 12:32:22,2018-04-14 10:30:00,,
RYR1925, BOEING 737-800 WINGLETS,2018-04-14,11:20,MURCIA-SAN JAVIER,MJV,1,El vuelo ha despegado a las 11:24,10,25,Abertura de claros,,1,,-,EAST MIDLANDS,EMA,-,-,,,-,-,,2018-04-14 12:32:21,2018-04-14 11:20:00,,
TAP1107, ATR-42/72,2018-04-14,10:45,SEVILLA,SVQ,1,El vuelo ha despegado a las 10:48,6,19,Nubes altas,,,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-14 12:32:21,2018-04-14 10:45:00,,
TUI2117, BOEING 737-700,2018-04-14,10:30,FUERTEVENTURA,FUE,1,El vuelo ha despegado a las 10:28,16,22,Nubes altas,,17,,-,DUSSELDORF,DUS,-,-,,,-,-,,2018-04-14 12:32:21,2018-04-14 10:30:00,,
BAW473, AIRBUS A320,2018-04-14,10:10,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 10:30,13,17,Lluvia,,,,-,LONDRES / HEATHROW,LHR,-,-,,,-,-,,2018-04-14 12:32:21,2018-04-14 10:10:00,,
RYR7142, BOEING 737-800 WINGLETS,2018-04-14,11:20,VIGO,VGO,1,El vuelo ha despegado a las 11:12,6,16,Nubosidad variable,,9,,-,EDIMBURGO,EDI,-,-,,,-,-,,2018-04-14 12:32:20,2018-04-14 11:20:00,,
WZZ1488, 32A,2018-04-14,10:05,ALICANTE-ELCHE,ALC,N,El vuelo ha despegado a las 10:59,10,22,Nubosidad variable,,,,-,VARSOVIA,WAW,-,-,,,-,-,,2018-04-14 12:32:20,2018-04-14 10:05:00,,
EWG8527, AIRBUS A319,2018-04-14,10:05,BARCELONA-EL PRAT,BCN,T2 B,El vuelo ha despegado a las 10:30,13,17,Lluvia,,,,-,BERLIN /TEGEL,TXL,-,-,,,-,-,,2018-04-14 12:32:20,2018-04-14 10:05:00,,
TRA6728, BOEING 737-800 WINGLETS,2018-04-14,10:40,SEVILLA,SVQ,1,El vuelo ha despegado a las 10:39,6,19,Nubes altas,,4,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-14 12:32:20,2018-04-14 10:40:00,,
VLG3840, AIRBUS A320,2018-04-14,10:15,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 10:28,11,15,Lluvia moderada,,,,-,MUNICH,MUC,-,-,,,-,-,,2018-04-14 12:32:20,2018-04-14 10:15:00,,
CND698, BOEING 737-800 WINGLETS,2018-04-14,10:25,IBIZA,IBZ,1,El vuelo ha despegado a las 10:45,12,16,Llovizna ,,16,,-,AMSTERDAM /SCHIPHOL,AMS,-,-,,,-,-,,2018-04-14 12:32:20,2018-04-14 10:25:00,,
TVF1151, BOEING 737-800 WINGLETS,2018-04-14,10:15,TENERIFE SUR,TFS,T,El vuelo ha despegado a las 10:05,17,22,Despejado,,11,,-,PARIS /ORLY,ORY,-,-,,,-,-,,2018-04-14 12:32:20,2018-04-14 10:15:00,,
TAP1085, ATR-42/72,2018-04-14,11:00,A CORUÑA,LCG,-,El vuelo ha despegado a las 11:17,10,17,Nubosidad variable,,1,,-,LISBOA,LIS,-,-,,,-,-,,2018-04-14 12:32:20,2018-04-14 11:00:00,,
EZY6014, AIRBUS A319,2018-04-14,10:45,MURCIA-SAN JAVIER,MJV,1,El vuelo ha despegado a las 10:34,10,25,Abertura de claros,,4,,-,BRISTOL,BRS,-,-,,,-,-,,2018-04-14 12:32:20,2018-04-14 10:45:00,,
TAP1005, EMBRAER 190,2018-04-14,10:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,El vuelo ha despegado a las 10:59,5,17,Nubosidad variable,,,,-,OPORTO,OPO,-,-,,,-,-,,2018-04-14 12:32:20,2018-04-14 10:20:00,,
IBK3671, BOEING 737-800 WINGLETS,2018-04-14,10:15,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 10:54,11,21,Despejado,,,,-,COPENHAGUE,CPH,-,-,,,-,-,,2018-04-14 12:32:19,2018-04-14 10:15:00,,
